"name","num_library","create_date","area","is_fenxiao","type_name","school_nature_name","address","content"
"河池学院","0","1951","3600","2","综合类","公办","广西壮族自治区宜州市龙江路42号","学校前身是创建于1951年的广西省宜山师范学校，历经广西宜山专区师范学校、柳州师专、广西河池地区宜山师范学校等办学阶段，1978年12月国务院批准在宜山师范学校为基础上建立河池师范专科学校，1979年5月经中共河池地委批准复办宜山师范学校（后更名为宜州民族师范学校），1994年教育部批准更名为“河池师范高等专科学校”。2003年经教育部、自治区人民政府批准在河池"
"重庆文理学院","170万","1976","1767","2","综合类","公办","重庆市永川区红河大道319号","重庆文理学院是重庆市人民政府主办的全日制普通本科高等学校，其前身重庆师范高等专科学校和渝州教育学院分别创办于1976年和1972年；2001年5月，两校合并组建为渝西学院；2005年4月，更名为重庆文理学院。学校坐落在重庆市永川区，有红河、星湖两个校区，校园占地面积1767亩，校舍建筑面积75万平方米，馆藏图书294.5万册（含电子图书），教学科研仪器设备总值3.8亿元。学"
"伊犁师范大学","0","1948","1278","2","师范类","公办","新疆维吾尔自治区伊宁市解放西路448号","伊犁师范大学位于“塞外江南”——伊犁，是教育部、江苏省与新疆维吾尔自治区人民政府共建高校。长期以来，学校全面贯彻党的教育方针，坚持“用胡杨精神育人、为兴疆固边服务”，扎根边疆70余载为社会培养输送了6万多名各类人才，据不完全统计，伊犁、阿勒泰地区60%中小学老师均毕业于我校。为区域经济发展、社会稳定、民族团结、边防巩固提供了智力支撑和人才"
"西安文理学院","122万","2003","750","2","综合类","公办","陕西省西安市雁塔区科技六路一号","西安文理学院位于陕西省省会西安市。学校是2003年经教育部批准，由西安市政府主办、省市共建、面向全国招生的一所全日制普通本科高校。先后由西安大学、西安师范专科学校、西安教育学院、西安幼儿师范学校和西安师范学校合并而成，办学历史可追溯至1903年设立的陕西师范学堂。学校秉承关中书院“躬行实践、经世致用、敦本尚实、笃行践履”的内涵，结合国家“育人"
"湖北经济学院法商学院","0","2004","500","2","财经类","民办","湖北省武汉市江夏区藏龙岛开发区杨桥湖大道8号","湖北经济学院法商学院是2003年3月经国家教育部批准设立，湖北经济学院、湖北亿优物业管理有限责任公司合资合作共同举办的非营利性全日制普通本科高等学校。座落在风景秀丽的武汉汤逊湖畔，占地面积500余亩，是一所人文、生态的现代化大学。建院以来，学院始终坚持走与举办高校——湖北经济学院“资源共享、优势互补、长期依存、共同发展”的道路，紧盯经济社会发"
"昆明学院","129万","1978","2439","2","综合类","公办","云南省昆明市国家经济技术开发区浦新路2号","昆明学院地处中国（云南）自贸试验区昆明片区（昆明市经开区），是昆明市唯一一所本科院校，是云南省目前学科门类最为齐全的本科院校。1903年，昆明学院前身——五华书院改办为“云南高等学堂”，之后历经云南省两级师范学堂、云南省会师范学校、云南省立第一师范学校、云南省立昆华师范学校、昆明师范学校等时期，至今已有百余年办学历史。1927年至1930年，中华"
"赤峰学院","76万","2003","1135","2","综合类","公办","内蒙古自治区赤峰市红山区迎宾路1号","赤峰学院位于闻名遐迩的“红山文化”发祥地——内蒙古赤峰市。学校创办于1957年，时为赤峰师范学校。2003年更名为赤峰学院，升格为本科院校。2018年成为硕士学位授予单位；同年顺利通过教育部本科教学工作审核评估。学校占地面积1135亩，设有19个党政管理机构，5个教辅机构，25个二级学院，3个附属单位（附属医院、第二附属医院、附属中学）。现开设本科专业60个，其"
"金陵科技学院","128万","1958","1525","2","理工类","公办","江苏省南京市江宁区弘景大道99号","金陵科技学院坐落于六朝古都南京，是一所以培养高素质应用型人才为任务的公办全日制普通本科院校，是教育部应用科技大学改革试点战略研究单位、中国应用技术大学（学院）联盟创始单位、长三角地区应用型本科高校联盟主席单位。2021年获批为硕士学位授予单位。学校前身是1980年成立的新中国第一所全日制城市职业大学——金陵职业大学和1958年成立、1984年复建的南京"
"河南职业技术学院","120万","1954","1240","2","理工类","公办","河南省郑州市郑东新区龙子湖高校园区平安大道210号","河南职业技术学院始建于1954年12月，先后历经河南省机器制造技工学校、河南省工业技术师范学校、河南省技工教育师范学校、河南职业技术教育学院等历史沿革。1999年3月，经教育部批准改制为河南职业技术学院。现为国家示范性高等职业院校、国家优质高等职业院校、国家“双高计划”建设单位。学校入选50所全国创新创业典型经验高校和全国高等职业院校教学资源50强高"
"江苏农牧科技职业学院","102万","1958","4390","2","农林类","公办","江苏省泰州市凤凰东路8号","江苏农牧科技职业学院始建于1958年9月，隶属于江苏省农业农村厅。学校是以培养农牧科技类技术技能型人才为主的高等院校。2001年6月，独立升格为“江苏畜牧兽医职业技术学院”；2013年3月，更名为“江苏农牧科技职业学院”。同年，以“优秀”等级通过“国家示范性高等职业院校建设计划”建设项目验收；2018年，入选江苏省高水平高等职业院校建设单位，成为江苏省8所卓"
"广西财经学院","61万","2004","1922","2","财经类","公办","相思湖校区：广西壮族自治区南宁市大学西路189号,明秀校区：广西壮族自治区南宁市明秀西路100号","广西财经学院是广西壮族自治区人民政府重点建设的一所财经类普通本科高校。学校的办学历史可以追溯到1960年创办的广西商业专科学校（1962年9月更名为广西商业学校）和1963年成立的广西财经学校。2004年，广西财政高等专科学校和广西商业高等专科学校合并组建广西财经学院。学校现有三个校区：相思湖校区、明秀校区和武鸣校区，占地面积1,281,627.09m2,其中学校产权546,986.7"
"黑河学院","38万","1958","923","2","综合类","公办","黑龙江省黑河市学院路1号","黑河学院坐落于素有祖国北疆明珠之称的黑龙江省黑河市，是中俄4300多公里边境线上我国境内唯一一所普通高等本科院校。学校始建于1958年，历经黑河师范专科学校、齐齐哈尔大学黑河分校等发展阶段，2004年晋升为本科院校，2006年纳入省属院校。2015年通过教育部本科教学工作合格评估，2017年获批新增硕士学位授权立项建设单位。六十余年来，学校在省委省政府、省教育厅"
"徐州工程学院","183万","1959","2100","2","综合类","公办","江苏省徐州市云龙区丽水路2号","徐州工程学院坐落于国家“一带一路”重要节点城市、国家历史文化名城、淮海经济区中心城市——江苏徐州。学校办学肇始于1959年，2002年经教育部批准为全日制普通本科院校。学校办学条件优良，校园占地面积2000余亩，校舍面积76.72万平方米。学科门类较为齐全，涵盖理、工、农、文、经、管、教育、艺术等八大学科门类。设有19个教学单位，全日制在校生2.23万人。学校是"
